CustomerID,Tenure,MonthlyCharges,LoginFrequency,EngagementScore,SupportTickets,Churn
939,22,3369,9,55,1,0
940,55,3458,5,25,7,1
941,1,2363,1,81,9,1
942,20,4818,3,51,7,1
943,20,2493,9,76,8,1
944,28,3044,16,69,9,1
945,22,1523,20,60,0,0
946,19,2777,11,56,0,0
947,68,3217,14,46,6,0
948,36,471,4,69,1,1
949,30,1429,13,29,3,0
950,23,4336,20,48,2,0
951,57,2080,12,91,1,0
952,11,4049,11,9,6,1
953,43,1557,26,85,7,1
954,32,4035,5,11,9,1
955,13,687,24,84,8,1
956,8,1004,4,38,2,1
957,9,563,16,14,7,1
958,62,1554,19,80,9,1
959,24,3177,13,30,2,0
960,35,4572,21,19,9,1
961,4,2904,25,67,9,1
962,56,1557,25,17,4,1
963,69,2858,10,91,5,0
964,16,4070,29,56,4,0
965,25,4496,7,5,6,1
966,63,3188,6,68,3,0
967,27,2113,13,3,2,1
968,48,3433,6,39,6,0
969,36,1729,11,93,1,0
970,17,222,12,54,4,0
971,58,1213,22,22,1,1
972,25,2398,26,52,2,0
973,56,2791,18,93,6,0
974,50,4447,6,30,8,1
975,53,3627,27,49,2,0
976,25,3430,27,91,3,0
977,16,483,4,29,9,1
978,68,3251,5,10,4,1
979,47,691,5,42,0,0
980,21,1244,0,20,8,1
981,67,2557,10,11,7,1
982,13,3766,12,10,9,1
983,26,1286,29,90,7,1
984,1,4004,25,21,1,1
985,12,1232,1,53,9,1
986,25,1773,14,78,2,0
987,55,1905,18,87,7,1
988,48,3266,11,46,3,0
989,41,4577,18,1,2,1
990,60,2339,16,41,5,0
991,32,2635,11,16,5,1
992,57,1920,15,97,5,0
993,34,2162,25,8,1,1
994,39,3832,26,25,1,0
995,21,1410,5,65,1,0
996,15,3543,17,98,0,0
997,10,2281,9,3,1,1
998,68,2817,18,35,9,1
999,4,1965,8,29,1,0
1000,48,3020,29,36,3,0
1001,71,2772,29,39,3,0
1002,43,586,8,36,3,0
1003,6,3638,7,60,9,1
1004,21,1701,7,66,5,0
1005,58,996,18,38,9,1
1006,60,137,9,9,5,1
1007,55,3917,0,73,8,1
1008,25,4264,15,6,2,1
1009,59,1200,10,60,1,0
1010,37,360,1,65,4,1
1011,59,3610,5,78,4,0
1012,52,3385,20,30,1,0
1013,64,2920,8,10,6,1
1014,56,4015,26,25,9,1
1015,71,3199,9,18,7,1
1016,28,2973,21,59,4,0
1017,24,500,12,14,4,1
1018,54,4419,0,24,8,1
1019,70,361,6,30,5,0
1020,69,4197,5,20,7,1
1021,24,4581,13,52,8,1
1022,47,3843,7,10,2,1
1023,40,2992,25,49,8,1
1024,67,4157,26,88,5,0
1025,27,2195,21,45,3,0
1026,25,3504,3,59,3,1
1027,18,1842,12,80,0,0
1028,2,652,15,18,0,1
1029,46,4550,8,73,3,0
1030,59,401,4,10,9,1
1031,22,4994,11,31,4,0
1032,18,333,13,95,2,0
1033,57,2473,23,14,7,1
1034,34,4290,13,73,6,0
1035,44,2372,25,79,7,1
1036,3,714,24,61,9,1
1037,27,2816,16,66,0,0
1038,27,3239,1,70,6,1
1039,53,4163,14,98,0,0
1040,56,1272,19,20,2,1
1041,8,1088,27,55,6,0
1042,63,3065,1,43,2,1
1043,32,677,22,19,3,1
1044,47,142,6,76,8,1
1045,71,1574,4,4,2,1
1046,70,962,16,4,4,1
1047,56,2403,3,49,2,1
1048,16,2928,25,75,1,0
1049,15,792,0,40,3,1
1050,57,1907,20,44,4,0
1051,2,394,26,61,7,1
1052,19,749,9,71,4,0
1053,63,1596,0,2,6,1
1054,46,1565,4,62,4,1
1055,66,3059,25,15,5,1
1056,53,4716,29,38,6,0
1057,29,1629,3,73,1,1
1058,39,4908,0,49,9,1
1059,21,1685,2,37,9,1
1060,52,3899,14,12,5,1
1061,60,1083,9,55,2,0
1062,65,4552,1,7,5,1
1063,15,1821,8,84,7,1
1064,53,1040,23,80,2,0
1065,45,1297,2,93,1,1
1066,17,3111,17,78,6,0
1067,65,3931,28,76,4,0
1068,31,3678,22,67,0,0
1069,11,3537,22,17,4,1
1070,46,3338,23,36,8,1
1071,60,3992,21,55,2,0
1072,43,2294,21,38,3,0
1073,65,1839,11,50,2,0
1074,6,3997,27,12,3,1
1075,56,1114,12,38,7,1
1076,43,4534,25,27,3,0
1077,21,4388,14,90,6,0
1078,69,1390,6,49,2,0
1079,19,3523,27,27,5,0
1080,50,4690,28,32,3,0
1081,16,1705,12,98,1,0
1082,18,1692,7,29,5,0
1083,62,3424,13,78,1,0
1084,8,1539,20,19,5,1
1085,65,3038,11,54,2,0
1086,56,2324,24,30,0,0
1087,3,3718,11,28,8,1
1088,5,4829,27,12,8,1
1089,17,1890,19,66,8,1
1090,69,4877,29,87,0,0
1091,31,552,1,40,3,1
1092,53,4010,20,6,8,1
1093,37,4999,23,89,4,0
1094,60,3057,12,50,6,0
1095,32,961,15,70,4,0
1096,36,3903,0,64,5,1
1097,33,1498,27,12,8,1
1098,51,3733,23,46,9,1
1099,52,3329,9,23,0,1
1100,6,3736,24,41,8,1
1101,34,4291,19,3,4,1
1102,1,574,13,78,6,0
1103,10,2844,13,66,8,1
1104,32,4451,10,69,5,0
1105,36,1132,3,19,4,1
1106,61,2382,29,43,4,0
1107,39,2739,23,94,1,0
1108,12,503,11,1,9,1
1109,45,4090,11,49,6,0
1110,44,3447,17,74,0,0
1111,8,983,12,45,4,0
1112,63,1417,28,72,0,0
1113,57,3894,10,88,4,0
1114,53,4754,10,8,3,1
1115,25,1499,12,40,2,0
1116,44,3798,17,28,8,1
1117,52,1651,13,20,6,1
1118,11,1669,28,5,4,1
1119,50,4315,29,52,1,0
1120,19,459,1,36,6,1
1121,11,2039,28,80,1,0
1122,62,3082,27,58,2,0
1123,40,1865,10,91,3,0
1124,7,2293,28,61,1,0
1125,8,1502,16,67,4,0
1126,13,2050,3,58,6,1
1127,1,1675,29,33,2,0
1128,4,4329,22,79,2,0
1129,52,4918,13,63,4,0
1130,16,1746,10,55,1,0
1131,68,3123,8,74,8,1
1132,60,3825,4,48,3,1
1133,67,2490,24,22,4,1
1134,16,2596,19,72,4,0
1135,62,3063,13,92,5,0
1136,65,1566,15,87,8,1
1137,20,1698,8,75,4,0
1138,45,3417,15,4,1,1
1139,62,362,23,71,5,0
1140,22,3428,23,89,1,0
1141,1,1383,12,52,9,1
1142,64,2571,13,40,8,1
1143,2,1335,27,15,9,1
1144,61,4947,7,65,5,0
1145,23,4584,29,28,4,0
1146,15,1699,25,64,9,1
1147,25,1109,23,99,0,0
1148,47,318,8,28,1,0
1149,33,3799,8,84,5,0
1150,71,4193,4,67,6,1
1151,55,1097,3,40,6,1
1152,25,3550,23,15,5,1
1153,36,3059,24,40,0,0
1154,58,4653,29,64,6,0
1155,32,2247,21,86,7,1
1156,40,2979,5,34,5,0
1157,15,4928,19,77,2,0
1158,49,3286,4,65,0,1
1159,14,220,3,16,2,1
1160,20,3346,12,28,5,0
1161,16,4163,1,38,8,1
1162,42,2739,10,73,3,0
1163,36,3484,15,15,8,1
1164,26,808,7,18,3,1
1165,52,3209,25,13,6,1
1166,35,2999,10,59,3,0
1167,23,1985,16,53,1,0
1168,34,3476,29,55,8,1
1169,62,2827,21,23,6,1
1170,8,1839,22,11,3,1
1171,33,3053,21,79,3,0
1172,4,918,26,82,4,0
1173,68,1236,11,36,7,1
1174,58,1144,10,85,4,0
1175,47,446,4,15,4,1
1176,22,1417,26,88,4,0
1177,59,4424,10,3,4,1
1178,65,4000,10,79,0,0
1179,41,2876,24,80,4,0
1180,63,1660,3,76,1,1
1181,63,4263,27,68,7,1
1182,48,4006,21,56,5,0
1183,28,898,20,46,5,0
1184,43,231,5,35,4,0
1185,15,4730,21,95,3,0
1186,52,1518,12,34,6,0
1187,19,1124,1,70,7,1
1188,11,3054,22,94,4,0
1189,36,2696,9,78,6,0
1190,50,4132,15,13,9,1
1191,5,1228,6,2,4,1
1192,6,2137,24,51,1,0
1193,30,4470,25,75,6,0
1194,54,3809,14,46,8,1
1195,30,139,13,73,1,0
1196,39,3356,12,51,3,0
1197,55,3154,26,80,4,0
1198,43,1805,11,10,4,1
1199,65,1023,26,97,4,0
1200,69,1920,24,60,3,0
1201,45,545,5,31,7,1
1202,51,3112,14,70,5,0
1203,51,1226,3,44,9,1
1204,36,1719,1,10,8,1
1205,16,831,8,62,8,1
1206,40,1036,7,52,6,0
1207,3,116,17,30,4,0
1208,36,4060,12,16,6,1
1209,16,945,12,37,8,1
1210,16,462,10,60,5,0
1211,67,1648,16,33,0,0
1212,35,3746,12,51,1,0
1213,19,1275,19,97,4,0
1214,19,4531,20,84,6,0
1215,26,3597,22,41,4,0
1216,18,1234,27,82,1,0
1217,50,4209,3,82,7,1
1218,38,2149,20,70,6,0
1219,21,488,13,44,6,0
1220,41,3928,6,85,0,0
1221,53,4032,28,1,0,1
1222,24,3656,14,80,1,0
1223,19,2453,16,6,4,1
1224,52,1063,10,77,2,0
1225,33,2072,6,81,6,0
1226,38,2072,13,42,8,1
1227,31,1121,13,48,8,1
1228,41,3953,2,87,7,1
1229,51,493,3,97,4,1
1230,69,382,27,31,6,0
1231,16,3174,21,3,9,1
1232,64,4881,23,32,5,0
1233,65,2003,12,26,6,0
1234,21,1959,25,62,5,0
1235,55,2569,15,4,1,1
1236,24,1178,3,34,6,1
1237,7,547,5,12,0,1
1238,25,1445,29,6,4,1
1239,1,3221,5,36,0,0
1240,49,4326,12,54,4,0
1241,29,382,13,59,3,0
1242,2,1808,11,91,2,0
1243,22,4614,16,10,1,1
1244,1,4898,21,47,8,1
1245,33,4655,29,77,3,0
1246,41,2732,1,17,2,1
1247,31,451,26,20,9,1
1248,54,3545,25,35,5,0
1249,34,1035,28,42,3,0
1250,23,3907,29,1,5,1
1251,4,3380,13,85,0,0
1252,35,1030,23,88,4,0
1253,50,3976,11,1,1,1
1254,71,3995,17,87,2,0
1255,38,2947,18,76,6,0
1256,34,4508,3,32,5,1
1257,13,3963,24,77,6,0
1258,38,2588,23,22,4,1
1259,66,4383,19,17,0,1
1260,7,3583,24,89,3,0
1261,4,3839,17,69,6,0
1262,33,1694,5,54,3,0
1263,45,2474,16,12,4,1
1264,30,3381,18,6,8,1
1265,47,3947,13,10,2,1
1266,68,2567,19,74,6,0
1267,67,769,8,16,8,1
1268,29,4810,22,44,8,1
1269,58,4977,6,3,0,1
1270,44,1735,15,97,8,1
1271,21,1919,24,56,7,1
1272,53,125,15,50,9,1
1273,32,2679,11,76,1,0
1274,26,4369,14,28,6,0
1275,64,4148,15,93,0,0
1276,53,916,20,58,0,0
1277,60,2989,25,18,4,1
1278,18,4449,3,27,8,1
1279,23,2170,4,59,1,1
1280,55,3459,25,64,4,0
1281,14,739,20,86,2,0
1282,31,426,7,28,6,0
1283,24,2925,22,10,2,1
1284,51,1809,21,45,8,1
1285,22,4823,28,34,5,0
1286,4,952,25,74,4,0
1287,24,154,8,24,9,1
1288,13,825,8,24,3,1
1289,8,324,1,73,3,1
1290,53,3252,12,3,1,1
1291,31,1753,18,77,4,0
1292,27,2141,6,61,7,1
1293,9,2168,8,27,6,0
1294,40,4016,17,82,6,0
1295,57,2664,11,8,0,1
1296,61,4978,4,3,6,1
1297,26,1015,3,13,6,1
1298,66,4330,19,17,2,1
1299,28,1499,21,44,2,0
1300,19,2922,22,58,0,0
1301,2,514,28,75,9,1
1302,35,3926,24,30,4,0
1303,3,4397,2,32,8,1
1304,18,2950,0,93,8,1
1305,12,3608,9,22,7,1
1306,54,4246,0,59,3,1
1307,60,789,6,6,7,1
1308,12,3805,4,28,0,1
1309,4,2932,21,77,1,0
1310,1,2978,0,5,6,1
1311,52,2617,19,59,4,0
1312,33,4061,25,27,3,0
1313,6,865,8,67,9,1
1314,12,4393,5,26,7,1
1315,70,1088,22,88,9,1
1316,10,3493,6,43,1,0
1317,47,4817,6,73,7,1
1318,33,668,17,49,3,0
1319,39,4862,17,41,0,0
1320,43,2239,0,28,9,1
1321,64,3567,0,40,3,1
1322,24,1535,4,99,2,1
1323,41,4366,23,80,8,1
1324,64,1411,29,61,9,1
1325,64,4961,20,37,1,0
1326,32,264,26,42,1,0
1327,19,293,18,2,1,1
1328,41,174,18,67,4,0
1329,6,1915,18,35,9,1
1330,41,1963,26,96,8,1
1331,26,1072,29,6,6,1
1332,69,1312,24,88,8,1
1333,50,1605,26,77,5,0
1334,47,1851,18,78,8,1
1335,14,4870,29,74,6,0
1336,22,3231,15,39,9,1
1337,50,2725,11,44,0,0
1338,52,1543,25,57,7,1
1339,15,540,16,43,7,1
1340,31,4546,25,80,3,0
1341,11,1550,7,1,2,1
1342,5,2491,14,74,2,0
1343,8,4350,21,76,9,1
1344,55,3295,0,86,8,1
1345,60,727,26,12,2,1
1346,42,4432,1,81,9,1
1347,36,857,7,76,1,0
1348,57,2361,13,26,0,0
1349,14,2145,29,6,8,1
1350,12,2552,29,93,1,0
1351,53,4767,20,96,9,1
1352,67,1691,9,59,3,0
1353,22,1961,17,98,2,0
1354,35,4659,12,29,3,0
1355,62,2692,10,94,2,0
1356,61,4679,4,36,3,1
1357,9,1612,3,21,7,1
1358,28,4328,26,57,6,0
1359,26,4815,14,20,0,1
1360,37,3561,1,1,2,1
1361,15,2090,2,96,1,1
1362,4,1655,0,50,3,1
1363,44,2807,6,27,0,0
1364,9,4166,15,2,8,1
1365,56,2270,13,90,4,0
1366,18,3713,1,48,9,1
1367,61,4253,10,20,9,1
1368,33,2867,26,85,5,0
1369,28,784,18,55,9,1
1370,53,118,9,11,0,1
1371,51,3027,13,17,4,1
1372,27,2295,6,67,9,1
1373,38,231,16,7,8,1
1374,25,887,8,54,9,1
1375,57,272,4,54,4,1
1376,41,1730,23,86,7,1
1377,53,1249,2,43,2,1
1378,39,4143,29,50,8,1
1379,20,3250,23,46,7,1
1380,45,2335,1,56,8,1
1381,21,229,10,66,0,0
1382,64,1131,16,35,5,0
1383,22,3398,21,27,8,1
1384,66,4836,3,12,0,1
1385,69,1954,8,54,0,0
1386,19,599,17,48,5,0
1387,69,4300,12,13,8,1
1388,17,882,6,52,7,1
1389,60,1835,7,18,0,1
1390,57,1999,29,98,4,0
1391,45,4250,20,93,7,1
1392,36,2736,10,75,7,1
1393,40,324,24,51,5,0
1394,62,799,8,40,1,0
1395,33,1920,27,54,7,1
1396,68,3996,2,31,1,1
1397,54,362,6,55,1,0
1398,63,250,22,88,2,0
1399,9,2010,13,29,3,0
1400,35,3243,1,68,2,1
1401,34,465,9,35,0,0
1402,26,1673,21,93,1,0
1403,68,3300,3,88,3,1
1404,2,2447,13,73,0,0
1405,9,3638,0,47,1,1
1406,28,1171,18,4,5,1
1407,30,901,22,13,7,1
1408,11,3241,20,15,7,1
1409,62,1313,26,31,1,0
1410,17,418,28,4,2,1
1411,1,4710,19,72,7,1
1412,31,1238,7,24,7,1
1413,4,4092,11,10,4,1
1414,65,3505,19,38,5,0
1415,39,3232,22,60,3,0
1416,68,2600,22,7,0,1
1417,31,294,12,74,2,0
1418,22,1256,18,73,3,0
1419,27,1337,10,75,8,1
1420,11,2579,1,14,7,1
1421,70,496,6,39,9,1
1422,34,4625,26,78,1,0
1423,37,2506,0,65,8,1
1424,10,4816,29,80,8,1
1425,1,2706,11,15,3,1
1426,56,3613,2,69,4,1
1427,70,1189,28,84,2,0
1428,11,1408,7,57,4,0
1429,4,4997,28,76,8,1
1430,40,3109,14,85,4,0
1431,38,1491,15,71,0,0
1432,17,4600,3,27,3,1
1433,26,3683,5,67,7,1
1434,47,2405,18,74,3,0
1435,8,1901,0,89,2,1
1436,44,1786,15,47,1,0
1437,1,3013,18,71,0,0
1438,57,758,8,58,2,0
1439,15,2494,23,95,5,0
1440,56,2626,27,69,0,0
1441,56,3680,21,57,9,1
1442,53,2967,21,57,5,0
1443,54,174,2,73,2,1
1444,61,112,26,52,2,0
1445,1,3404,23,42,3,0
1446,15,3433,11,2,5,1
1447,61,4682,25,82,0,0
1448,67,2810,28,23,2,1
1449,40,1130,8,35,0,0
1450,8,344,16,5,6,1
1451,17,738,16,74,5,0
1452,67,4988,2,11,1,1
1453,62,259,3,81,9,1
1454,70,1451,16,28,5,0
1455,51,3716,29,31,0,0
1456,59,3697,28,70,2,0
1457,15,646,21,34,9,1
1458,13,4050,0,69,3,1
1459,12,4373,16,94,4,0
1460,35,456,25,91,9,1
1461,7,4199,20,4,3,1
1462,70,4367,3,33,9,1
1463,45,2949,17,63,4,0
1464,71,2416,21,13,7,1
1465,13,145,29,65,1,0
1466,47,3028,28,1,3,1
1467,8,103,24,54,9,1
1468,30,761,8,90,2,0
1469,61,3081,12,25,8,1
1470,47,1285,13,3,5,1
1471,48,3069,15,10,7,1
1472,46,3234,4,20,0,1
1473,37,4142,10,32,3,0
1474,40,2822,2,96,6,1
1475,38,2926,13,93,2,0
1476,7,4650,10,63,1,0
1477,44,1550,21,37,2,0
1478,59,3743,12,45,2,0
1479,2,232,6,37,1,0
1480,30,1387,13,51,3,0
1481,49,844,7,51,5,0
1482,56,3160,8,68,4,0
1483,46,2232,5,21,1,1
1484,9,2553,8,14,6,1
1485,35,2594,18,96,8,1
1486,30,1525,18,98,4,0
1487,1,468,20,3,0,1
1488,20,4992,25,9,7,1
1489,5,1319,2,52,2,1
1490,2,4827,27,70,6,0
1491,9,4909,15,40,9,1
1492,27,2758,13,84,8,1
1493,41,3286,0,22,8,1
1494,33,3912,28,57,2,0
1495,71,356,29,35,9,1
1496,8,4145,21,37,1,0
1497,39,3997,14,47,1,0
1498,30,4474,17,63,0,0
1499,4,465,15,59,8,1
1500,51,478,23,85,0,0
1501,17,4905,7,61,3,0
1502,50,479,6,30,4,0
1503,43,223,6,62,1,0
1504,71,455,24,76,6,0
1505,9,1356,9,35,5,0
1506,32,2335,16,2,9,1
1507,26,1542,15,76,5,0
1508,35,1409,24,48,4,0
1509,55,2972,11,35,8,1
1510,71,2299,0,38,6,1
1511,6,1948,18,77,0,0
1512,64,1273,23,51,0,0
1513,25,2535,27,71,3,0
1514,47,4525,4,25,2,1
1515,21,4411,19,16,0,1
1516,23,2343,24,80,0,0
1517,1,2444,3,62,4,1
1518,70,300,3,88,3,1
1519,23,1102,19,91,8,1
1520,28,629,1,94,8,1
1521,26,2649,9,51,2,0
1522,65,549,11,26,5,0
1523,46,3817,26,14,1,1
1524,39,2261,22,62,9,1
1525,58,4499,19,81,4,0
1526,53,2474,17,96,8,1
1527,53,1174,27,86,5,0
1528,33,1444,28,95,1,0
1529,70,3366,28,69,0,0
1530,6,521,18,8,2,1
1531,34,379,20,3,9,1
1532,65,1960,7,16,7,1
1533,54,284,18,74,7,1
1534,54,4970,21,20,6,1
1535,54,3396,21,72,4,0
1536,13,1631,18,36,4,0
1537,34,3617,16,31,6,0
1538,52,3724,22,65,1,0
1539,56,988,19,74,0,0
1540,55,627,6,22,5,1
1541,13,2322,8,53,1,0
1542,11,573,12,32,1,0
1543,30,1829,23,42,4,0
1544,13,3973,6,19,4,1
1545,64,1717,6,62,2,0
1546,8,2240,7,35,2,0
1547,71,3418,2,5,8,1
1548,64,228,26,74,6,0
1549,65,4234,26,6,6,1
1550,45,2732,22,3,2,1
1551,70,4216,11,80,4,0
1552,35,1658,5,60,0,0
1553,15,481,13,92,3,0
1554,60,3011,18,83,1,0
1555,34,4437,12,44,3,0
1556,25,4155,11,32,2,0
1557,4,4758,14,58,4,0
1558,42,3562,20,6,2,1
1559,31,2718,3,73,1,1
1560,23,423,16,15,0,1
1561,54,4694,25,2,6,1
1562,37,3778,25,70,4,0
1563,7,4745,11,79,2,0
1564,39,3268,10,82,2,0
1565,32,3973,17,56,1,0
1566,63,4131,3,47,8,1
1567,48,3369,2,56,2,1
1568,63,3310,9,8,8,1
1569,35,4256,19,13,8,1
1570,43,4376,25,17,7,1
1571,21,1221,18,97,9,1
1572,51,1986,5,21,4,1
1573,23,4214,7,25,6,0
1574,3,323,27,19,6,1
1575,64,4053,8,18,4,1
1576,1,3762,29,6,1,1
1577,6,2900,25,85,9,1
1578,53,4207,24,10,4,1
1579,10,4975,5,29,1,0
1580,12,4160,21,57,8,1
1581,41,1215,10,96,2,0
1582,62,1990,1,84,4,1
1583,3,3303,26,75,8,1
1584,23,4611,4,22,8,1
1585,48,4648,22,80,8,1
1586,30,2964,27,43,8,1
1587,2,945,25,52,0,0
1588,2,3768,0,96,7,1
1589,53,4406,11,61,1,0
1590,65,2083,5,81,6,0
1591,63,3246,5,75,9,1
1592,49,757,29,96,6,0
1593,37,1157,9,34,5,0
1594,50,291,3,37,8,1
1595,15,1425,22,4,7,1
1596,22,2396,29,96,4,0
1597,33,2450,16,45,4,0
1598,1,2096,9,14,5,1
1599,47,2900,14,51,3,0
1600,25,373,16,91,0,0
1601,38,3573,27,95,6,0
1602,17,353,27,85,8,1
1603,53,2687,4,15,0,1
1604,69,1673,21,71,8,1
1605,8,3762,26,50,5,0
1606,61,337,8,38,1,0
1607,10,2801,3,21,7,1
1608,35,4622,9,92,1,0
1609,64,3839,28,49,1,0
1610,67,1781,15,12,7,1
1611,69,4575,4,46,4,1
1612,14,1221,1,68,7,1
1613,67,1662,3,12,8,1
1614,1,4147,16,40,1,0
1615,35,800,17,10,5,1
1616,71,3977,12,82,8,1
1617,17,4373,22,25,8,1
1618,38,898,7,57,4,0
1619,18,2834,21,82,3,0
1620,39,2206,0,93,7,1
1621,15,4742,3,17,2,1
1622,38,4918,15,99,7,1
1623,63,357,0,86,2,1
1624,1,511,22,44,5,0
1625,34,4291,5,80,7,1
1626,50,2685,1,36,5,1
1627,32,3998,21,53,3,0
1628,58,505,7,87,3,0
1629,59,534,6,68,6,0
1630,29,896,18,49,6,0
1631,54,927,0,70,3,1
1632,59,2294,1,66,2,1
1633,32,4590,22,10,9,1
1634,14,4281,3,76,5,1
1635,39,3049,22,25,5,0
1636,60,2146,1,66,7,1
1637,47,3896,19,13,7,1
1638,63,2703,21,81,3,0
1639,62,4247,14,80,0,0
1640,40,2535,15,79,6,0
1641,3,947,14,79,6,0
1642,60,668,25,31,6,0
1643,26,2661,12,17,4,1
1644,58,2158,6,1,5,1
1645,33,239,4,39,0,1
1646,31,3805,13,97,6,0
1647,53,100,8,42,1,0
1648,42,2228,5,48,6,0
1649,58,190,8,9,7,1
1650,46,636,13,11,7,1
1651,26,4989,16,40,9,1
1652,7,1929,17,22,5,1
1653,3,3090,8,73,9,1
1654,31,2684,22,59,9,1
1655,43,2163,14,85,1,0
1656,19,3507,1,22,1,1
1657,57,711,13,67,3,0
1658,43,4277,25,1,9,1
1659,5,4838,20,46,9,1
1660,12,4315,2,21,0,1
1661,25,2910,25,91,6,0
1662,23,546,6,27,8,1
1663,7,1603,18,25,3,0
1664,5,1755,7,57,7,1
1665,29,4671,20,10,4,1
1666,54,679,9,28,7,1
1667,31,2957,18,28,3,0
1668,22,3156,7,83,6,0
1669,28,3718,6,93,6,0
1670,6,2539,23,70,6,0
1671,36,1948,26,22,7,1
1672,49,4113,6,89,2,0
1673,52,4106,19,96,7,1
1674,25,2527,20,8,9,1
1675,41,1070,10,29,6,0
1676,29,3381,11,69,3,0
1677,41,2907,1,45,8,1
1678,48,254,29,73,0,0
1679,24,289,7,89,3,0
1680,29,3988,11,41,6,0
1681,38,3229,13,44,4,0
1682,6,3565,24,69,6,0
1683,24,2814,2,35,8,1
1684,69,4194,14,1,0,1
1685,21,1522,0,46,4,1
1686,14,4023,20,96,0,0
1687,57,3957,16,39,9,1
1688,30,2875,26,92,2,0
1689,29,4384,12,68,6,0
1690,55,1514,26,70,0,0
1691,29,4845,24,82,0,0
1692,64,2405,3,59,7,1
1693,61,2840,21,90,6,0
1694,70,4852,28,76,3,0
1695,49,2388,24,90,9,1
1696,53,4415,9,12,4,1
1697,58,1579,24,93,2,0
1698,40,3069,6,72,7,1
1699,62,2102,8,68,1,0
1700,58,2300,9,32,4,0
1701,6,4773,20,44,5,0
1702,26,726,6,44,9,1
1703,38,2887,19,94,3,0
1704,45,1191,4,66,0,1
1705,61,157,21,79,3,0
1706,16,2799,3,75,0,1
1707,42,4417,25,89,6,0
1708,64,3238,26,75,8,1
1709,8,579,24,2,5,1
1710,3,4591,20,71,2,0
1711,47,3613,11,79,2,0
1712,53,1824,0,59,4,1
1713,67,4604,23,55,3,0
1714,26,1458,20,39,0,0
1715,38,3631,1,34,0,1
1716,4,621,1,31,7,1
1717,26,3895,6,87,5,0
1718,65,2793,17,45,7,1
1719,1,3810,4,43,8,1
1720,53,1479,27,72,3,0
1721,47,1720,23,15,0,1
1722,18,2084,9,45,4,0
1723,55,2363,5,33,1,0
1724,36,1482,28,5,4,1
1725,61,2881,13,55,5,0
1726,51,4172,27,1,1,1
1727,47,4547,22,79,8,1
1728,24,4395,24,4,2,1
1729,66,4858,23,46,3,0
1730,1,3714,21,56,5,0
1731,33,3660,6,25,1,0
1732,13,577,14,96,2,0
1733,26,4726,21,56,2,0
1734,56,3689,12,12,8,1
1735,70,1930,14,67,2,0
1736,6,2745,12,73,7,1
1737,15,4435,5,80,3,0
1738,3,2752,0,90,0,1
1739,65,681,1,22,4,1
1740,59,496,9,22,7,1
1741,25,4793,5,62,3,0
1742,46,3835,26,35,9,1
1743,15,3543,12,60,7,1
1744,33,1348,21,41,7,1
1745,39,4766,4,43,8,1
1746,21,1448,1,69,8,1
1747,25,4543,26,29,5,0
1748,28,3931,7,5,1,1
1749,38,4611,17,89,6,0
1750,17,1715,8,73,6,0
1751,55,4730,9,92,7,1
1752,53,1108,7,68,6,0
1753,6,2760,1,35,6,1
1754,67,1227,8,47,0,0
1755,51,2131,2,99,4,1
1756,3,1506,28,44,5,0
1757,33,4587,15,74,1,0
1758,8,312,13,51,0,0
1759,37,1106,21,87,9,1
1760,67,558,29,37,0,0
1761,12,2463,13,55,7,1
1762,36,145,13,99,0,0
1763,43,4957,4,84,4,1
1764,40,3564,15,52,7,1
1765,53,2450,7,55,0,0
1766,21,1780,26,11,5,1
1767,8,1895,25,11,0,1
1768,53,1979,12,69,6,0
1769,70,707,26,14,0,1
1770,58,4288,0,60,7,1
1771,63,522,10,31,1,0
1772,17,2361,7,75,7,1
1773,29,2386,8,64,1,0
1774,46,897,1,34,1,1
1775,69,1804,25,77,3,0
1776,68,1503,7,66,1,0
1777,62,1961,27,70,9,1
1778,70,1261,7,97,0,0
1779,39,3633,19,62,3,0
1780,64,3728,25,71,1,0
1781,13,2724,11,35,2,0
1782,35,267,16,34,9,1
1783,25,1899,3,3,5,1
1784,35,2851,23,42,2,0
1785,23,3881,21,71,0,0
1786,41,294,22,83,9,1
1787,39,936,20,41,9,1
1788,22,3873,9,71,8,1
1789,16,4660,2,37,1,1
1790,56,4392,3,22,5,1
1791,69,367,25,52,3,0
1792,69,4863,17,31,7,1
1793,12,2191,14,33,4,0
1794,37,4776,19,20,8,1
1795,58,2719,15,63,5,0
1796,28,4374,5,34,1,0
1797,2,1538,17,6,5,1
1798,13,3768,25,32,2,0
1799,2,521,25,49,6,0
1800,9,3922,6,69,6,0
1801,64,1713,3,25,3,1
1802,16,1925,7,3,5,1
1803,28,2917,16,10,6,1
1804,8,2972,6,51,9,1
1805,15,658,24,25,2,0
1806,13,3460,9,40,6,0
1807,62,358,13,35,7,1
1808,21,4805,12,68,8,1
1809,38,3392,23,19,3,1
1810,63,3068,8,54,2,0
1811,67,985,23,92,7,1
1812,34,1693,9,16,1,1
1813,58,2766,10,70,0,0
1814,6,4134,27,42,3,0
1815,1,1303,11,79,2,0
1816,3,503,13,78,8,1
1817,5,3360,17,88,3,0
1818,65,1735,8,24,4,1
1819,58,4183,16,73,0,0
1820,36,2734,0,27,1,1
1821,31,1869,1,29,4,1
1822,5,2167,12,79,8,1
1823,15,1060,9,89,0,0
1824,3,1079,17,57,9,1
